FileName,Keypoint,Pose
Image_2279.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (0, 155)]",sitting
Image_2285.jpg,"[(180, 141), (195, 146), None, None, None, (210, 141), (205, 171), (180, 161), None, (122, 161), None, None, (166, 171), None, None, (185, 136), None, (195, 136), (215, 4)]",sitting
Image_2331.jpg,"[None, None, None, (111, 203), (63, 209), None, None, (63, 209), None, None, None, None, None, None, None, None, None, None, (0, 0)]",sitting
Image_2379.jpg,"[None, None, None, None, None, None, None, None, None, (110, 131), (110, 153), (136, 113), (143, 131), (136, 149), None, None, None, None, (273, 7)]",sitting
Image_2400.jpg,"[(85, 62), (85, 75), (68, 79), None, None, (102, 75), (131, 75), (142, 71), None, None, None, None, None, None, (79, 58), (85, 54), None, (91, 58), (250, 100)]",sitting
Image_2410.jpg,"[(87, 65), (87, 103), (43, 114), (74, 185), None, None, None, None, None, None, None, None, None, None, (74, 54), (91, 54), (61, 65), (104, 60), (192, 190)]",sitting
Image_2462.jpg,"[(75, 35), (80, 61), (53, 61), (48, 101), None, (102, 57), (124, 79), None, None, None, None, None, None, None, (70, 30), (75, 26), (64, 35), (91, 30), (5, 194)]",sitting
Image_2491.jpg,"[(168, 36), (181, 66), (161, 66), None, None, (194, 69), (181, 113), (149, 99), None, None, None, None, None, None, (161, 33), (174, 33), None, (187, 36), (285, 3)]",sitting
Image_2512.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (179, 269)]",sitting
Image_2519.jpg,"[(112, 80), (90, 92), (78, 97), None, None, (101, 92), None, None, (90, 147), None, None, (106, 139), None, None, (106, 75), (112, 75), (95, 71), None, (247, 4)]",sitting
Image_2596.jpg,"[(74, 42), (98, 53), (80, 57), (74, 84), (74, 92), (123, 57), (142, 103), (104, 119), (104, 130), (98, 161), None, (129, 130), None, None, None, (80, 34), None, None, (259, 7)]",sitting
Image_2615.jpg,"[(97, 67), (80, 78), (59, 78), (55, 112), (72, 90), (105, 84), None, None, (72, 135), (59, 123), (46, 191), (89, 140), None, (135, 191), (93, 56), (101, 61), (80, 56), None, (4, 253)]",sitting
Image_2618.jpg,"[(117, 57), (104, 84), (86, 88), (80, 123), (86, 146), (129, 84), (142, 115), (148, 134), (104, 150), None, None, (129, 138), None, None, (111, 53), (117, 53), (98, 57), None, (0, 0)]",sitting
Image_2622.jpg,"[(75, 74), (88, 96), (71, 96), (62, 113), (54, 119), (100, 96), (138, 119), (117, 125), (75, 131), (54, 159), (92, 216), (92, 131), (104, 159), (58, 199), (75, 68), (79, 68), None, (88, 74), (188, 11)]",sitting
Image_2648.jpg,"[(244, 44), (237, 61), (216, 61), (216, 81), (230, 95), (258, 64), (258, 85), (258, 95), (223, 98), (216, 102), None, (244, 102), None, None, (237, 40), (251, 40), (230, 40), (251, 40), (314, 30)]",sitting
Image_2652.jpg,"[(78, 115), (75, 133), None, None, None, None, None, None, None, (56, 182), (41, 231), None, None, None, (78, 115), (82, 115), None, None, (165, 261)]",sitting
Image_2659.jpg,"[None, (20, 66), (27, 62), None, None, (13, 66), None, None, None, None, None, None, None, None, None, None, None, None, (0, 149)]",sitting
Image_2693.jpg,"[(105, 60), (101, 97), (71, 91), None, None, None, None, None, None, None, (11, 213), None, None, None, (97, 48), (112, 48), (86, 54), (120, 60), (11, 273)]",sitting
Image_2712.jpg,"[None, None, None, None, None, None, None, None, None, (107, 210), None, None, None, None, None, (99, 108), None, None, (175, 24)]",sitting
Image_2756.jpg,"[None, (108, 67), (102, 67), None, None, None, (125, 79), (125, 79), (96, 92), (113, 88), (113, 117), None, (131, 88), (136, 117), None, None, None, None, (244, 184)]",sitting
Image_2777.jpg,"[(159, 58), (153, 81), (123, 81), None, None, (227, 58), None, None, None, None, None, None, None, None, (159, 58), (166, 58), (203, 38), (166, 58), (270, 166)]",sitting
Image_2793.jpg,"[(175, 42), (180, 67), (158, 67), (152, 92), None, (203, 67), (192, 92), None, None, None, None, None, None, None, (169, 37), (180, 37), (163, 46), (186, 42), (248, 12)]",sitting
Image_2796.jpg,"[None, None, (51, 66), (69, 136), (126, 132), None, (103, 111), (126, 119), None, (120, 148), None, None, None, None, None, None, None, None, (0, 185)]",sitting
Image_2808.jpg,"[(67, 21), (54, 47), (54, 47), (63, 79), None, (54, 42), None, None, (63, 106), (49, 164), (45, 212), (49, 106), (54, 169), (49, 217), (63, 15), None, (54, 21), None, (198, 5)]",sitting
Image_2815.jpg,"[(80, 90), (88, 106), None, None, None, None, None, None, None, None, None, None, None, None, (71, 84), (84, 78), (63, 90), (97, 78), (189, 16)]",sitting
Image_2888.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (168, 47), (0, 179)]",sitting
Image_2934.jpg,"[(120, 59), None, None, None, None, None, None, None, None, None, None, None, None, None, (114, 48), (130, 52), None, None, (219, 6)]",sitting
Image_2946.jpg,"[(178, 37), (178, 49), (161, 45), (149, 66), (167, 70), (195, 49), (201, 70), (190, 103), (167, 82), (149, 78), (167, 123), (195, 95), (207, 103), (207, 152), (178, 33), (184, 33), (172, 33), (190, 33), (5, 181)]",sitting
Image_2999.jpg,"[(88, 47), (88, 77), (72, 83), None, None, (104, 77), (116, 112), None, (76, 124), None, None, (96, 124), None, None, (84, 47), (92, 47), (80, 53), (100, 53), (0, 0)]",sitting
Image_3115.jpg,"[(65, 39), (53, 51), (47, 51), (41, 67), (47, 87), (65, 51), None, None, (53, 83), (83, 103), (107, 151), (71, 83), (95, 99), (113, 151), None, None, (53, 39), None, (257, 175)]",sitting
Image_3178.jpg,"[(50, 97), None, None, None, None, None, None, None, None, (113, 207), None, None, None, None, (43, 91), (54, 91), (35, 97), None, (168, 268)]",sitting
Image_3187.jpg,"[(79, 62), (79, 83), (62, 83), (56, 100), (68, 108), (96, 83), (108, 104), (91, 108), (68, 112), (68, 108), (68, 150), (91, 121), (91, 112), (96, 146), (74, 58), (85, 58), (68, 62), (96, 62), (0, 0)]",sitting
Image_3200.jpg,"[(97, 76), (104, 87), (84, 87), None, None, (123, 91), (143, 127), (123, 142), None, None, None, (123, 149), None, None, (97, 73), (104, 73), None, (117, 73), (293, 7)]",sitting
Image_3291.jpg,"[(165, 43), (154, 68), (127, 68), (115, 111), (154, 129), (182, 68), None, None, (132, 120), None, None, None, None, None, (160, 43), (171, 38), (143, 43), None, (237, 189)]",sitting
Image_3315.jpg,"[(167, 82), (190, 107), (161, 107), None, None, (224, 111), (224, 148), (224, 169), None, None, None, None, None, None, (167, 78), (172, 78), None, (195, 78), (253, 4)]",sitting
Image_3316.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, (185, 115), (179, 152), None, None, None, None, (0, 184)]",sitting
Image_3360.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (0, 0)]",sitting
Image_3382.jpg,"[None, None, None, None, None, None, None, None, None, None, (131, 159), None, None, None, None, None, None, None, (221, 0)]",sitting
Image_3494.jpg,"[(102, 33), (119, 50), (102, 54), None, None, (131, 50), None, None, None, (187, 96), (199, 129), None, None, None, (102, 29), (108, 25), None, (119, 25), (244, 183)]",sitting
Image_3542.jpg,"[(113, 58), (96, 66), (79, 62), (56, 83), (102, 87), (108, 70), (119, 87), None, (68, 104), (153, 116), None, (96, 104), None, (102, 129), (113, 54), (113, 54), (108, 50), None, (256, 8)]",sitting
Image_3580.jpg,"[(137, 43), None, None, None, None, None, None, None, None, None, None, None, None, None, (131, 39), (143, 39), None, (149, 39), (0, 0)]",sitting
Image_3599.jpg,"[None, None, None, None, None, (78, 69), (58, 98), (45, 116), None, None, None, None, None, None, None, None, None, None, (0, 157)]",sitting
Image_3638.jpg,"[(85, 37), (62, 67), (45, 67), (68, 113), None, (85, 62), None, None, (51, 130), (79, 130), None, None, (125, 130), (136, 176), (79, 33), (91, 33), (62, 37), None, (244, 184)]",sitting
Image_3671.jpg,"[(191, 63), (179, 99), (155, 91), (149, 147), (185, 167), (209, 107), None, None, None, None, None, None, None, None, (191, 59), (203, 59), None, (209, 67), (269, 79)]",sitting
Image_3716.jpg,"[None, (97, 86), (86, 90), (74, 123), (109, 132), (109, 86), None, None, (92, 140), None, None, None, None, None, None, None, (92, 70), None, (0, 185)]",sitting
Image_3734.jpg,"[(90, 46), (84, 63), (73, 63), (56, 71), None, (101, 63), (123, 75), (146, 75), (78, 97), None, None, (101, 97), (112, 97), (123, 151), (84, 42), (90, 42), (78, 46), None, (242, 185)]",sitting
Image_3774.jpg,"[(87, 117), (92, 127), (77, 127), (73, 141), (82, 136), (102, 127), (107, 141), (92, 141), (82, 151), (73, 156), (77, 185), (97, 151), (102, 156), (102, 185), (87, 112), (92, 112), (82, 117), (92, 117), (0, 220)]",sitting
Image_3779.jpg,"[(162, 63), (180, 67), (168, 71), (162, 79), None, (192, 63), None, None, None, None, (168, 162), None, None, (168, 162), None, (162, 59), None, (174, 55), (252, 178)]",sitting
Image_3789.jpg,"[None, (89, 71), (101, 71), None, None, (77, 75), (77, 91), None, (95, 111), None, None, (83, 111), None, None, None, None, None, None, (0, 0)]",sitting
Image_3883.jpg,"[(66, 51), None, None, None, None, None, None, None, None, None, None, None, None, None, (61, 47), (66, 47), (44, 51), None, (244, 4)]",sitting
Image_3892.jpg,"[(111, 137), None, None, None, None, None, None, None, None, None, None, None, None, None, (103, 119), (131, 125), None, None, (35, 0)]",sitting
Image_4001.jpg,"[(172, 72), (201, 96), (183, 96), None, None, (213, 96), None, None, None, None, None, None, None, None, (172, 64), (178, 64), None, (195, 68), (249, 8)]",sitting
Image_4003.jpg,"[(80, 45), (80, 70), (51, 70), (34, 115), None, (109, 70), None, None, None, None, None, None, (144, 82), (161, 132), (74, 41), (86, 41), None, (97, 45), (5, 181)]",sitting
Image_4010.jpg,"[(116, 45), None, None, None, None, None, None, None, None, None, None, None, None, None, None, (121, 38), None, None, (213, 62)]",sitting
Image_4019.jpg,"[(101, 41), (101, 72), (74, 72), (64, 108), (83, 113), (125, 72), (129, 103), (120, 113), (83, 123), None, None, (111, 118), (115, 128), (106, 221), (97, 36), (106, 36), (92, 41), (115, 41), (0, 221)]",sitting
Image_4048.jpg,"[(143, 38), None, None, None, None, None, None, None, None, None, None, None, None, None, (138, 33), (148, 33), None, (158, 38), (218, 4)]",sitting
Image_4051.jpg,"[(191, 51), (179, 59), (167, 55), (155, 87), (167, 95), (197, 59), (203, 83), (203, 91), (167, 99), (161, 103), None, (191, 95), (209, 99), None, (191, 47), (197, 47), (179, 47), None, (257, 47)]",sitting
Image_4080.jpg,"[(149, 59), (161, 83), (149, 79), (113, 83), None, (173, 83), (179, 119), (167, 127), (143, 119), (119, 95), (137, 155), (167, 127), (173, 135), (179, 151), (149, 55), (155, 55), None, (167, 59), (251, 179)]",sitting
Image_4111.jpg,"[(142, 22), (146, 51), None, None, None, (159, 51), (151, 102), None, None, None, None, None, (104, 170), None, (138, 17), (146, 17), (130, 22), (159, 22), (172, 0)]",sitting
Image_4134.jpg,"[(180, 55), (192, 71), (180, 71), (168, 83), (156, 91), (204, 71), (198, 87), None, None, None, None, None, None, None, None, (180, 51), None, (192, 51), (252, 7)]",sitting
Image_4143.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (0, 114)]",sitting
Image_4239.jpg,"[None, (168, 84), (185, 84), (185, 97), None, (157, 84), (152, 105), None, (174, 118), None, None, (163, 118), (152, 126), (157, 147), None, None, (174, 71), (163, 75), (247, 4)]",sitting
Image_4246.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (251, 7)]",sitting
Image_4310.jpg,"[None, (62, 86), (53, 86), (41, 107), None, None, None, None, None, None, None, None, None, None, None, None, None, None, (67, 149)]",sitting
Image_4329.jpg,"[(66, 60), (51, 83), (35, 88), (30, 111), (30, 116), (66, 83), (71, 107), None, (46, 120), (41, 120), (41, 162), (61, 120), (71, 125), (61, 172), (61, 60), None, (46, 65), None, (0, 209)]",sitting
Image_4360.jpg,"[(113, 50), (113, 66), (91, 66), (96, 91), None, (131, 62), (136, 91), (131, 96), (102, 104), (91, 100), (108, 137), (119, 104), (131, 100), (113, 141), (108, 45), (119, 45), (96, 45), (125, 45), (244, 183)]",sitting
Image_4366.jpg,"[(167, 57), (178, 82), (138, 82), (115, 132), (97, 132), (213, 86), (230, 136), None, (138, 152), None, None, (190, 148), None, None, (161, 49), (178, 49), None, (195, 45), (5, 181)]",sitting
Image_4383.jpg,"[(68, 78), (55, 100), None, None, None, None, None, None, None, (149, 100), None, None, None, None, (63, 72), (72, 72), (46, 78), None, (187, 5)]",sitting
Image_4464.jpg,"[(131, 37), (125, 62), (96, 67), (91, 113), (119, 113), (148, 62), None, None, None, None, None, None, None, None, (125, 29), (136, 29), (108, 33), None, (250, 180)]",sitting
Image_4502.jpg,"[None, (131, 75), (119, 75), (113, 99), (113, 119), (143, 75), None, None, (119, 123), None, None, None, None, None, None, None, (125, 59), None, (0, 0)]",sitting
Image_4504.jpg,"[(97, 41), (97, 53), (86, 53), None, None, (115, 53), (115, 78), (115, 86), (92, 90), (126, 107), (144, 152), (109, 90), (126, 90), (144, 152), (92, 37), (97, 37), (92, 41), (155, 37), (0, 185)]",sitting
Image_4537.jpg,"[None, (90, 91), None, (109, 91), None, None, None, None, None, (120, 133), (131, 170), None, (124, 133), (131, 170), None, None, None, None, (154, 261)]",sitting
Image_4554.jpg,"[None, None, None, None, None, None, None, None, None, None, (169, 157), None, None, None, None, None, None, None, (293, 120)]",sitting
Image_4565.jpg,"[(172, 34), (172, 55), (154, 59), None, None, (191, 52), None, None, None, None, None, None, (166, 100), None, (166, 27), (179, 31), (160, 31), (185, 31), (277, 149)]",sitting
Image_4569.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, (137, 76), None, None, None, None, (275, 3)]",sitting
Image_4673.jpg,"[(84, 46), (73, 76), (56, 80), (73, 135), (129, 144), (90, 76), None, (135, 131), None, None, None, None, None, None, (73, 42), (84, 38), (61, 46), None, (253, 84)]",sitting
Image_4705.jpg,"[(182, 33), (187, 71), (159, 71), (136, 96), None, (216, 71), (233, 113), (210, 125), (159, 125), None, None, (199, 134), (199, 151), None, (182, 29), (187, 29), None, (199, 29), (250, 4)]",sitting
Image_4758.jpg,"[(66, 30), (94, 51), (27, 55), None, (72, 111), (121, 47), (144, 81), (127, 94), (99, 103), (116, 107), None, (127, 94), (149, 107), (166, 154), (60, 21), (72, 25), (49, 25), (94, 25), (243, 185)]",sitting
Image_4819.jpg,"[(238, 95), (200, 73), (187, 73), (167, 95), None, (213, 73), None, None, (71, 11), (38, 80), None, (71, 11), (200, 106), (38, 128), (238, 95), (245, 91), None, (251, 95), (103, 165)]",sitting
Image_4849.jpg,"[None, None, None, None, None, (157, 37), (157, 111), None, None, (88, 154), None, None, (126, 148), None, None, None, None, None, (42, 272)]",sitting
Image_4859.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (5, 201)]",sitting
Image_4927.jpg,"[(136, 96), (136, 100), (124, 104), (124, 112), (130, 116), (141, 100), (147, 116), (147, 116), (130, 120), (136, 120), (141, 156), (141, 120), (141, 120), (141, 156), (130, 96), (136, 92), (130, 96), (136, 92), (248, 28)]",sitting
Image_4934.jpg,"[None, (143, 51), (119, 47), (95, 55), (101, 59), (155, 51), (173, 75), (161, 87), None, None, None, (155, 87), (179, 87), (167, 127), None, None, None, None, (161, 179)]",sitting
Image_4935.jpg,"[(80, 33), (75, 61), (59, 67), None, None, (92, 61), (97, 90), (97, 67), (75, 112), (105, 135), None, (92, 106), (105, 135), None, (75, 33), (84, 33), (67, 39), (88, 39), (0, 253)]",sitting
Image_5015.jpg,"[(126, 51), (162, 83), (132, 83), None, None, (192, 79), None, None, None, None, None, None, None, None, None, (132, 43), None, (162, 47), (252, 7)]",sitting
Image_5087.jpg,"[None, (36, 85), (45, 88), (54, 98), None, (27, 85), None, None, (41, 112), None, None, (31, 112), None, None, None, None, (41, 77), (31, 77), (0, 0)]",sitting
Image_5093.jpg,"[(118, 33), (118, 54), (101, 50), (90, 92), None, (140, 54), (163, 88), (140, 109), None, None, None, None, (168, 101), None, (118, 29), (123, 29), (106, 33), (129, 33), (247, 4)]",sitting
Image_5137.jpg,"[(135, 107), (151, 113), None, None, None, (159, 113), (163, 137), None, None, None, None, (159, 149), None, (99, 239), None, (135, 101), None, (147, 95), (179, 11)]",sitting
Image_5153.jpg,"[None, (126, 39), (96, 39), None, None, None, (186, 83), None, None, None, None, None, None, None, None, None, None, None, (264, 3)]",sitting
Image_5160.jpg,"[(156, 29), (163, 43), (143, 43), None, None, (176, 47), (176, 65), (169, 84), None, None, None, None, None, None, (156, 25), (163, 25), (156, 25), (169, 25), (0, 0)]",sitting
Image_5203.jpg,"[(86, 49), (74, 78), (51, 82), (34, 132), (74, 132), (97, 78), (132, 95), None, None, None, None, None, None, None, (74, 41), (86, 41), (69, 45), (97, 45), (253, 181)]",sitting
Image_5210.jpg,"[(96, 47), (102, 79), (72, 79), (60, 119), None, (126, 79), (138, 123), (114, 135), None, (84, 123), None, None, (84, 119), None, (90, 43), (102, 39), (84, 47), (114, 47), (264, 3)]",sitting
Image_5267.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (263, 11)]",sitting
Image_5268.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (324, 3)]",sitting
Image_5280.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (377, 8)]",sitting
Image_5307.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (249, 180)]",sitting
Image_5315.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (0, 170)]",sitting
Image_5333.jpg,"[(147, 48), None, None, None, None, None, (201, 112), None, None, None, None, None, None, None, None, (153, 40), None, (165, 40), (0, 0)]",sitting
Image_5334.jpg,"[None, None, None, None, None, None, None, None, None, (130, 216), None, None, None, None, None, None, None, None, (173, 204)]",sitting
Image_5368.jpg,"[(127, 61), None, None, None, None, (156, 73), None, None, None, None, None, None, None, None, None, (133, 57), None, None, (254, 176)]",sitting
Image_5399.jpg,"[(74, 57), (51, 86), (28, 86), (46, 144), (63, 140), (74, 90), None, None, None, None, None, None, None, None, (69, 49), (80, 53), (51, 49), None, (253, 177)]",sitting
Image_5401.jpg,"[None, None, None, None, None, None, None, None, None, (185, 111), (221, 155), None, None, None, None, None, None, None, (0, 0)]",sitting
Image_5462.jpg,"[None, None, None, None, None, (113, 74), (92, 119), (67, 119), None, (46, 148), (37, 216), None, (62, 136), (62, 222), None, None, None, None, (184, 5)]",sitting
Image_5482.jpg,"[None, (220, 32), (208, 32), None, None, (244, 32), (244, 64), (232, 68), None, None, None, None, None, None, None, None, None, None, (0, 0)]",sitting
Image_5510.jpg,"[(179, 52), (179, 61), None, None, None, None, None, None, None, None, (163, 171), None, (146, 114), (163, 175), (173, 48), (184, 48), (168, 48), None, (244, 184)]",sitting
Image_5552.jpg,"[None, (91, 51), (97, 51), (84, 65), None, (97, 54), None, None, (91, 80), None, None, (97, 76), None, None, None, None, None, None, (293, 7)]",sitting
Image_5554.jpg,"[(178, 41), (190, 66), (161, 70), (161, 90), None, (213, 61), (224, 99), (224, 107), (178, 119), None, None, None, None, None, (172, 37), (184, 33), (167, 41), (195, 37), (0, 185)]",sitting
Image_5561.jpg,"[(185, 67), (185, 83), (167, 83), (167, 103), (179, 111), (203, 79), (203, 103), (191, 115), (179, 119), (179, 143), (179, 163), (197, 115), (197, 143), (197, 163), (179, 63), (185, 63), (179, 63), (191, 63), (263, 3)]",sitting
Image_5569.jpg,"[(142, 182), None, None, None, None, None, None, None, None, None, None, None, None, None, (135, 176), (149, 169), None, None, (0, 0)]",sitting
Image_5633.jpg,"[(77, 71), (89, 79), None, None, (71, 139), (113, 83), (119, 115), (101, 131), (77, 135), None, None, (107, 135), None, None, (71, 63), (83, 59), (59, 71), (101, 59), (0, 0)]",sitting
Image_5690.jpg,"[(86, 79), (90, 103), (60, 103), (52, 146), (56, 158), (124, 109), (127, 158), None, None, None, None, None, None, None, (82, 73), (94, 73), None, (101, 73), (157, 255)]",sitting
Image_5696.jpg,"[(94, 79), (86, 109), (48, 109), None, None, (116, 121), (116, 182), None, (56, 194), None, None, (94, 200), None, None, (86, 73), (101, 73), (75, 73), (109, 85), (52, 273)]",sitting
Image_5726.jpg,"[None, None, None, (192, 94), None, None, None, None, None, None, None, None, None, None, None, None, None, None, (0, 0)]",sitting
Image_5775.jpg,"[(119, 75), (119, 83), (107, 83), (107, 99), (131, 99), (125, 83), (131, 91), None, (119, 103), None, None, (131, 103), None, None, (119, 75), (125, 75), (113, 75), None, (0, 0)]",sitting
Image_5781.jpg,"[None, (95, 109), None, None, None, (90, 109), None, None, (90, 126), (78, 139), (90, 168), (95, 126), (101, 130), (90, 168), None, None, None, (95, 101), (191, 0)]",sitting
Image_5832.jpg,"[None, (172, 55), None, None, None, (178, 55), (146, 93), (125, 97), None, None, None, None, (68, 135), None, None, None, None, None, (0, 0)]",sitting
Image_5834.jpg,"[(62, 45), (67, 74), (37, 85), (54, 125), (100, 216), (96, 62), None, (138, 136), None, (54, 148), None, None, (130, 148), None, (54, 39), (67, 34), (46, 45), (79, 39), (188, 11)]",sitting
Image_5887.jpg,"[None, (117, 116), (138, 111), None, None, (89, 116), None, (154, 93), None, (89, 181), (93, 239), (109, 187), (85, 181), None, None, None, (130, 87), (109, 87), (4, 239)]",sitting
Image_5891.jpg,"[(97, 90), (97, 107), None, None, None, (120, 103), (161, 123), (138, 128), (63, 90), None, None, None, None, None, (92, 90), (103, 86), (86, 90), None, (0, 185)]",sitting
Image_5901.jpg,"[(55, 55), (51, 83), (29, 83), (59, 133), None, (72, 89), (85, 122), None, None, (124, 183), (145, 217), None, (137, 178), (149, 205), (51, 50), (59, 50), (38, 55), (68, 55), (0, 250)]",sitting
Image_6028.jpg,"[None, None, None, None, None, None, (130, 83), None, None, (161, 83), None, None, None, None, None, None, None, None, (5, 153)]",sitting
Image_6047.jpg,"[None, None, None, (123, 134), (133, 144), None, None, None, (118, 144), (133, 148), (128, 167), None, (133, 148), (128, 167), None, None, None, None, (0, 0)]",sitting
Image_6075.jpg,"[(125, 62), (125, 83), (85, 79), None, None, (153, 87), (142, 129), (51, 150), None, None, None, None, None, None, (119, 54), (136, 54), (108, 54), (142, 58), (5, 183)]",sitting
Image_6078.jpg,"[None, None, None, (126, 39), (162, 55), None, (234, 31), (204, 55), None, None, None, None, (246, 59), None, None, None, None, None, (264, 3)]",sitting
Image_6140.jpg,"[(131, 35), (101, 47), (83, 47), (89, 87), (119, 99), (119, 51), (119, 75), (119, 87), (65, 107), (101, 151), (113, 179), (89, 103), (113, 151), None, (125, 31), (131, 35), (113, 23), None, (269, 99)]",sitting
Image_6146.jpg,"[(122, 67), (122, 76), (100, 71), (84, 98), (100, 107), (137, 76), (148, 98), (132, 103), (106, 111), (84, 111), (106, 138), (132, 107), (148, 107), (132, 143), (116, 67), (122, 67), (111, 62), (127, 62), (228, 197)]",sitting
Image_6171.jpg,"[(117, 107), (112, 117), (78, 112), (58, 161), (78, 166), (146, 117), (151, 151), (136, 171), None, None, None, None, None, None, (117, 97), (127, 102), (107, 92), (132, 102), (48, 0)]",sitting
Image_6218.jpg,"[None, (174, 84), (163, 84), (152, 105), (135, 118), (185, 84), (202, 105), (208, 118), (157, 118), (140, 131), (146, 165), (180, 122), (174, 135), (163, 169), None, None, None, (168, 67), (0, 0)]",sitting
Image_6394.jpg,"[(37, 79), (26, 91), (18, 97), (15, 127), None, None, None, None, None, None, None, None, (78, 146), (105, 182), (37, 79), None, (30, 73), None, (165, 267)]",sitting
Image_6412.jpg,"[(99, 65), (111, 65), (87, 65), (83, 113), None, (131, 65), None, None, None, None, None, None, (135, 125), (143, 191), (95, 59), (103, 59), None, (115, 53), (179, 251)]",sitting
Image_6460.jpg,"[(112, 29), (107, 73), (73, 73), (63, 122), (53, 141), (146, 73), (156, 122), (166, 146), None, None, None, (141, 161), None, None, (107, 24), (117, 24), (97, 29), (127, 29), (220, 102)]",sitting
Image_6463.jpg,"[None, (150, 51), (136, 51), (130, 73), (136, 91), (163, 54), (169, 73), (169, 91), (136, 94), None, None, (156, 94), (176, 109), (150, 149), None, None, None, None, (286, 0)]",sitting
Image_6496.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (269, 143)]",sitting
Image_6532.jpg,"[(83, 51), (83, 79), (71, 79), (29, 113), (50, 136), (113, 79), (121, 108), (100, 136), None, (25, 176), None, None, None, None, (75, 45), (88, 45), (67, 51), (96, 51), (188, 11)]",sitting
Image_6541.jpg,"[None, (202, 98), None, None, None, (169, 98), None, None, None, None, None, None, None, None, None, None, None, None, (280, 153)]",sitting
Image_6636.jpg,"[(82, 60), (86, 103), None, None, None, None, None, None, None, None, None, None, None, None, (75, 48), (94, 48), (63, 54), (109, 66), (161, 267)]",sitting
Image_6660.jpg,"[None, (97, 49), (86, 49), (80, 78), (97, 95), (109, 49), (120, 70), (132, 82), (80, 95), (103, 107), None, (92, 95), None, None, None, None, (109, 33), None, (0, 185)]",sitting
Image_6667.jpg,"[(92, 108), None, None, None, None, (138, 125), None, None, None, None, (37, 210), None, None, None, (83, 102), (96, 91), None, (113, 85), (188, 11)]",sitting
Image_6698.jpg,"[None, None, None, None, (130, 128), None, None, None, None, None, None, None, None, None, None, None, None, None, (0, 0)]",sitting
Image_6756.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, (73, 144), None, None, None, None, None, (236, 190)]",sitting
Image_6762.jpg,"[None, (167, 67), (137, 63), None, None, (197, 71), None, None, None, None, None, (173, 111), (239, 135), None, None, None, None, None, (263, 3)]",sitting
Image_6849.jpg,"[(92, 49), None, None, None, None, None, None, None, None, None, None, None, None, None, None, (97, 45), None, None, (0, 185)]",sitting
Image_6862.jpg,"[None, (168, 4), None, None, None, (185, 4), (191, 50), None, None, (95, 101), None, None, None, None, None, None, None, None, (247, 181)]",sitting
Image_6878.jpg,"[(121, 24), (141, 73), (87, 70), (53, 119), (47, 130), (175, 73), None, None, None, None, None, None, None, None, (114, 17), (134, 17), None, (148, 24), (303, 7)]",sitting
Image_6880.jpg,"[(185, 39), None, None, None, None, None, None, None, (179, 51), (161, 103), (155, 147), (191, 51), None, (209, 147), (179, 35), (191, 35), (173, 35), (197, 35), (0, 0)]",sitting
Image_7083.jpg,"[(142, 71), (136, 75), (131, 79), (136, 88), (148, 88), (142, 75), (148, 83), None, (136, 96), None, None, (148, 96), (165, 100), (165, 121), (142, 67), None, (136, 67), None, (5, 184)]",sitting
Image_7091.jpg,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, (164, 255)]",sitting
Image_7097.jpg,"[None, (165, 89), (155, 89), None, None, None, None, None, (144, 111), (133, 111), (117, 142), (197, 124), (165, 115), (139, 151), None, None, None, None, (0, 200)]",sitting
Image_7142.jpg,"[None, (121, 70), (98, 66), None, None, (92, 70), (161, 111), (138, 136), None, None, None, None, None, None, None, None, (127, 41), None, (254, 177)]",sitting
Image_7145.jpg,"[(63, 59), (55, 89), (39, 89), (27, 119), None, None, None, None, None, (35, 143), (55, 221), None, None, None, (59, 53), (71, 53), (51, 59), (75, 59), (3, 257)]",sitting
Image_7194.jpg,"[None, (70, 92), (88, 92), (94, 120), (88, 132), (53, 92), (53, 108), (53, 128), (76, 132), None, None, (59, 128), (53, 136), (53, 168), None, None, (70, 76), (59, 80), (260, 144)]",sitting
